Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Ne peut pas être rejoint en cours d'année,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Infos cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3,Paiement en ligne ?,Formule 1,Formule 2,Formule 3,Formule 4,Infos et conditions,Nbre places dispo en réservation CB,Info RIB Partenaire,Audition préalable obligatoire,"Possibilité remboursement ultérieur, si oui, condition",Promotion,Info1&2,Conc.1
Studio harmonic,Cours,Street Jazz,Lundi,5:30 PM,,1:30 AM,Adulte,,,,,,M,I,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,D,M,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Barre au sol dynamique,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse orientale,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Assouplissement,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Jazz,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse africaine,Lundi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Lundi,8:30 PM,,1:30 AM,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Tango Argentin,Lundi,8:30 PM,,1:30 AM,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Flamenco,Lundi,8:30 PM,,1:30 AM,Adulte,,,,,,M,I,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Salsa,Lundi,8:30 PM,,1:00 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Ragga dancehall,Lundi,8:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Salsa,Lundi,9:30 PM,,1:00 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Barre au sol contemporaine,Mardi,9:30 AM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Yoga,Mardi,9:30 AM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Barre au sol classique,Mardi,9:30 AM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse contemporaine,Mardi,11:00 AM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Assouplissement,Mardi,11:00 AM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,11:00 AM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,11:30 AM,,1:30 AM,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Moderne,Mardi,12:30 PM,,1:30 AM,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,12:30 PM,,1:30 AM,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Stretching Postural,Mardi,12:30 PM,,1:00 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,1:00 PM,,1:30 AM,Adulte,,,,,,M,I,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse contemporaine,Mardi,1:00 PM,,1:30 AM,Adulte,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Pilates,Mardi,10:30 AM,,1:00 AM,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,2:00 PM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Chant,Mardi,2:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,2:30 PM,,1:30 AM,Adulte,,,,,,M,I,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,2:30 PM,,1:30 AM,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Barre au sol Jazz,Mardi,2:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,2:30 PM,,1:30 AM,Adulte,,,,,,D,M,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,4:00 PM,,1:30 AM,Adulte,,,,,,M,I,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,5:30 PM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse orientale,Mardi,4:00 PM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Hip Hop,Mardi,4:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Ragga dancehall,Mardi,5:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Barre au sol classique,Mardi,5:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Claquettes,Mardi,5:30 PM,,1:30 AM,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Hip Hop New Style,Mardi,5:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Street Jazz Talons,Mardi,5:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse classique,Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Street Jazz,Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,I,A,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Claquettes,Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse d'Egypte,Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Danse contemporaine,Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,NIA (Now I Am),Mardi,7:00 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,8:30 PM,,1:30 AM,Adulte,,,,,,M,I,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Modern' Jazz,Mardi,8:30 PM,,1:30 AM,Adulte,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Claquettes,Mardi,8:30 PM,,1:30 AM,Adulte,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Salsa Colombienne,Mardi,8:30 PM,,1:30 AM,Adulte,,,,,,I,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Salsa,Mardi,8:30 PM,,1:00 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
Studio harmonic,Cours,Hip Hop New Style,Mardi,8:30 PM,,1:30 AM,Adulte,,,,,,TN,,,,,,,,,,,,,,,,,,,,,,,,,X,32,20,,,16,,,,,,,,120,3,220,5,,,,,480,6,,,,,,,,,,,,,La validité des cartes sera prolongée d’1 mois pour le mois d’Août.,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,16,/ cours,120,/ carnet de 10 séances,16,1,,,,,,,,,,,,,
